,InvoiceNo,item_sku,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,gmv,CancelledOrder,InternationalOrders,TotalPrice
4631,563076,47566,PARTY BUNTING,50,2011-08-11 16:12:00,4.15,14646.0,Netherlands,207.50000000000003,0,1,207.50000000000003
4632,563078,47566,PARTY BUNTING,8,2011-08-11 16:30:00,4.95,15955.0,United Kingdom,39.6,0,0,39.6
4633,563100,47566,PARTY BUNTING,4,2011-08-12 09:57:00,4.95,12381.0,Norway,19.8,0,1,19.8
4634,563189,47566,PARTY BUNTING,4,2011-08-12 15:22:00,4.95,12682.0,France,19.8,0,1,19.8
4635,563243,47566,PARTY BUNTING,8,2011-08-15 10:29:00,4.95,18241.0,United Kingdom,39.6,0,0,39.6
4636,563248,47566,PARTY BUNTING,1,2011-08-15 11:30:00,4.95,14702.0,United Kingdom,4.95,0,0,4.95
4637,563300,47566,PARTY BUNTING,7,2011-08-15 12:57:00,4.95,16774.0,United Kingdom,34.65,0,0,34.65
4638,563370,47566,PARTY BUNTING,4,2011-08-16 09:34:00,4.95,16153.0,United Kingdom,19.8,0,0,19.8
4639,563374,47566,PARTY BUNTING,4,2011-08-16 10:03:00,4.95,13953.0,United Kingdom,19.8,0,0,19.8
4640,563404,47566,PARTY BUNTING,20,2011-08-16 11:04:00,4.95,16303.0,United Kingdom,99.0,0,0,99.0
4641,563428,47566,PARTY BUNTING,4,2011-08-16 11:44:00,4.95,13159.0,United Kingdom,19.8,0,0,19.8
4642,563444,47566,PARTY BUNTING,7,2011-08-16 13:50:00,4.95,16033.0,United Kingdom,34.65,0,0,34.65
4643,563508,47566,PARTY BUNTING,16,2011-08-17 10:27:00,4.95,16133.0,United Kingdom,79.2,0,0,79.2
4644,563510,47566,PARTY BUNTING,50,2011-08-17 10:50:00,4.15,15734.0,United Kingdom,207.50000000000003,0,0,207.50000000000003
4645,563543,47566,PARTY BUNTING,12,2011-08-17 12:06:00,4.95,15039.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4646,563551,47566,PARTY BUNTING,4,2011-08-17 13:04:00,4.95,17757.0,United Kingdom,19.8,0,0,19.8
4647,563555,47566,PARTY BUNTING,6,2011-08-17 13:21:00,4.95,16755.0,United Kingdom,29.700000000000003,0,0,29.700000000000003
4648,563557,47566,PARTY BUNTING,12,2011-08-17 13:33:00,4.95,15786.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4649,563564,47566,PARTY BUNTING,10,2011-08-17 14:11:00,4.95,16633.0,United Kingdom,49.5,0,0,49.5
4650,563578,47566,PARTY BUNTING,4,2011-08-17 15:11:00,4.95,12949.0,United Kingdom,19.8,0,0,19.8
4651,563580,47566,PARTY BUNTING,1,2011-08-17 15:53:00,4.95,16706.0,United Kingdom,4.95,0,0,4.95
4652,563614,47566,PARTY BUNTING,100,2011-08-18 08:51:00,4.15,12415.0,Australia,415.00000000000006,0,1,415.00000000000006
4653,563699,47566,PARTY BUNTING,8,2011-08-18 13:47:00,4.95,13381.0,United Kingdom,39.6,0,0,39.6
4654,563723,47566,PARTY BUNTING,4,2011-08-18 16:43:00,4.95,13319.0,United Kingdom,19.8,0,0,19.8
4655,563745,47566,PARTY BUNTING,16,2011-08-19 09:38:00,4.95,15159.0,United Kingdom,79.2,0,0,79.2
4656,563756,47566,PARTY BUNTING,12,2011-08-19 11:08:00,4.95,12418.0,Switzerland,59.400000000000006,0,1,59.400000000000006
4657,563832,47566,PARTY BUNTING,2,2011-08-19 12:33:00,4.95,16419.0,United Kingdom,9.9,0,0,9.9
4658,563833,47566,PARTY BUNTING,12,2011-08-19 12:49:00,4.95,14755.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4659,563854,47566,PARTY BUNTING,4,2011-08-19 15:24:00,4.95,12364.0,Belgium,19.8,0,1,19.8
4660,563905,47566,PARTY BUNTING,8,2011-08-21 11:43:00,4.95,13267.0,United Kingdom,39.6,0,0,39.6
4661,563907,47566,PARTY BUNTING,12,2011-08-21 11:57:00,4.95,14733.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4662,563909,47566,PARTY BUNTING,2,2011-08-21 12:36:00,4.95,15701.0,United Kingdom,9.9,0,0,9.9
4663,563912,47566,PARTY BUNTING,8,2011-08-21 12:58:00,4.95,17675.0,United Kingdom,39.6,0,0,39.6
4664,563917,47566,PARTY BUNTING,3,2011-08-21 13:46:00,4.95,14572.0,United Kingdom,14.85,0,0,14.850000000000001
4665,563931,47566,PARTY BUNTING,8,2011-08-21 15:49:00,4.95,14895.0,United Kingdom,39.6,0,0,39.6
4666,563935,47566,PARTY BUNTING,2,2011-08-21 16:24:00,4.95,15547.0,United Kingdom,9.9,0,0,9.9
4667,563938,47566,PARTY BUNTING,12,2011-08-22 09:21:00,4.95,18144.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4668,563944,47566,PARTY BUNTING,4,2011-08-22 10:08:00,4.95,17581.0,United Kingdom,19.8,0,0,19.8
4669,564022,47566,PARTY BUNTING,4,2011-08-22 12:10:00,4.95,13269.0,United Kingdom,19.8,0,0,19.8
4670,564056,47566,PARTY BUNTING,3,2011-08-22 14:13:00,4.95,14387.0,United Kingdom,14.85,0,0,14.850000000000001
4671,564060,47566,PARTY BUNTING,4,2011-08-22 14:37:00,4.95,17073.0,United Kingdom,19.8,0,0,19.8
4672,564083,47566,PARTY BUNTING,4,2011-08-23 08:54:00,4.95,17469.0,United Kingdom,19.8,0,0,19.8
4673,564093,47566,PARTY BUNTING,4,2011-08-23 10:29:00,4.95,14930.0,United Kingdom,19.8,0,1,19.8
4674,564135,47566,PARTY BUNTING,6,2011-08-23 11:12:00,4.95,16550.0,United Kingdom,29.700000000000003,0,0,29.700000000000003
4675,564141,47566,PARTY BUNTING,2,2011-08-23 11:47:00,4.95,17841.0,United Kingdom,9.9,0,0,9.9
4676,564150,47566,PARTY BUNTING,24,2011-08-23 12:30:00,4.95,14936.0,United Kingdom,118.8,0,1,118.80000000000001
4677,564165,47566,PARTY BUNTING,6,2011-08-23 13:35:00,4.95,13593.0,United Kingdom,29.700000000000003,0,0,29.700000000000003
4678,564167,47566,PARTY BUNTING,8,2011-08-23 13:50:00,4.95,17735.0,United Kingdom,39.6,0,0,39.6
4679,564170,47566,PARTY BUNTING,4,2011-08-23 13:59:00,4.95,17696.0,United Kingdom,19.8,0,0,19.8
4680,564171,47566,PARTY BUNTING,50,2011-08-23 14:00:00,4.15,16133.0,United Kingdom,207.50000000000003,0,0,207.50000000000003
4681,564172,47566,PARTY BUNTING,3,2011-08-23 14:19:00,4.95,16033.0,United Kingdom,14.85,0,0,14.850000000000001
4682,564174,47566,PARTY BUNTING,4,2011-08-23 14:25:00,4.95,14191.0,United Kingdom,19.8,0,0,19.8
4683,564190,47566,PARTY BUNTING,4,2011-08-23 16:01:00,4.95,16143.0,United Kingdom,19.8,0,0,19.8
4684,564222,47566,PARTY BUNTING,50,2011-08-24 09:41:00,4.15,12971.0,United Kingdom,207.50000000000003,0,0,207.50000000000003
4685,564355,47566,PARTY BUNTING,4,2011-08-24 15:12:00,4.95,13507.0,United Kingdom,19.8,0,0,19.8
4686,564356,47566,PARTY BUNTING,2,2011-08-24 15:47:00,4.95,13969.0,United Kingdom,9.9,0,0,9.9
4687,564366,47566,PARTY BUNTING,4,2011-08-25 08:58:00,4.95,13236.0,United Kingdom,19.8,0,0,19.8
4688,564436,47566,PARTY BUNTING,2,2011-08-25 12:06:00,4.95,17841.0,United Kingdom,9.9,0,0,9.9
4689,564489,47566,PARTY BUNTING,6,2011-08-25 14:13:00,4.95,15950.0,United Kingdom,29.700000000000003,0,0,29.700000000000003
4690,564496,47566,PARTY BUNTING,4,2011-08-25 14:21:00,4.95,13050.0,United Kingdom,19.8,0,0,19.8
4691,564526,47566,PARTY BUNTING,4,2011-08-25 14:50:00,4.95,15805.0,United Kingdom,19.8,0,0,19.8
4692,564532,47566,PARTY BUNTING,100,2011-08-25 15:04:00,4.15,14055.0,United Kingdom,415.00000000000006,0,0,415.00000000000006
4693,564552,47566,PARTY BUNTING,4,2011-08-25 17:22:00,4.95,16670.0,United Kingdom,19.8,0,0,19.8
4694,564573,47566,PARTY BUNTING,1,2011-08-26 11:19:00,4.95,14606.0,United Kingdom,4.95,0,0,4.95
4695,564614,47566,PARTY BUNTING,8,2011-08-26 11:35:00,4.95,13994.0,United Kingdom,39.6,0,0,39.6
4696,564630,47566,PARTY BUNTING,4,2011-08-26 11:53:00,4.95,13644.0,United Kingdom,19.8,0,0,19.8
4697,564632,47566,PARTY BUNTING,12,2011-08-26 11:58:00,4.95,16556.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4698,564634,47566,PARTY BUNTING,8,2011-08-26 12:36:00,4.95,14210.0,United Kingdom,39.6,0,0,39.6
4699,564635,47566,PARTY BUNTING,4,2011-08-26 12:41:00,4.95,15615.0,United Kingdom,19.8,0,0,19.8
4700,564670,47566,PARTY BUNTING,4,2011-08-26 15:44:00,4.95,12683.0,France,19.8,0,1,19.8
4701,564719,47566,PARTY BUNTING,1,2011-08-28 11:55:00,4.95,15325.0,United Kingdom,4.95,0,0,4.95
4702,564725,47566,PARTY BUNTING,1,2011-08-28 12:28:00,4.95,18041.0,United Kingdom,4.95,0,0,4.95
4703,564734,47566,PARTY BUNTING,3,2011-08-28 13:32:00,4.95,12484.0,Spain,14.85,0,1,14.850000000000001
4704,564737,47566,PARTY BUNTING,4,2011-08-28 14:00:00,4.95,15312.0,United Kingdom,19.8,0,0,19.8
4705,564752,47566,PARTY BUNTING,24,2011-08-30 10:07:00,4.95,16126.0,United Kingdom,118.8,0,0,118.80000000000001
4706,564850,47566,PARTY BUNTING,2,2011-08-30 16:43:00,4.95,17298.0,United Kingdom,9.9,0,0,9.9
4707,565117,47566,PARTY BUNTING,12,2011-09-01 11:33:00,4.95,13089.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4708,565118,47566,PARTY BUNTING,18,2011-09-01 11:33:00,4.95,15039.0,United Kingdom,89.10000000000001,0,0,89.10000000000001
4709,565124,47566,PARTY BUNTING,8,2011-09-01 12:09:00,4.95,12436.0,Norway,39.6,0,1,39.6
4710,565125,47566,PARTY BUNTING,4,2011-09-01 12:16:00,4.95,14217.0,United Kingdom,19.8,0,0,19.8
4711,565133,47566,PARTY BUNTING,8,2011-09-01 12:46:00,4.95,13458.0,United Kingdom,39.6,0,0,39.6
4712,565198,47566,PARTY BUNTING,6,2011-09-01 16:18:00,4.95,16729.0,United Kingdom,29.700000000000003,0,0,29.700000000000003
4713,565199,47566,PARTY BUNTING,8,2011-09-01 16:30:00,4.95,18171.0,United Kingdom,39.6,0,0,39.6
4714,565332,47566,PARTY BUNTING,8,2011-09-02 14:09:00,4.95,13695.0,United Kingdom,39.6,0,0,39.6
4715,565366,47566,PARTY BUNTING,4,2011-09-02 14:56:00,4.95,17091.0,United Kingdom,19.8,0,0,19.8
4716,565411,47566,PARTY BUNTING,4,2011-09-04 11:22:00,4.95,13772.0,United Kingdom,19.8,0,0,19.8
4717,565415,47566,PARTY BUNTING,5,2011-09-04 12:00:00,4.95,14067.0,United Kingdom,24.75,0,0,24.75
4718,565420,47566,PARTY BUNTING,2,2011-09-04 12:09:00,4.95,16326.0,United Kingdom,9.9,0,0,9.9
4719,565429,47566,PARTY BUNTING,2,2011-09-04 12:54:00,4.95,16434.0,United Kingdom,9.9,0,0,9.9
4720,565432,47566,PARTY BUNTING,2,2011-09-04 13:16:00,4.95,16241.0,United Kingdom,9.9,0,0,9.9
4721,565437,47566,PARTY BUNTING,8,2011-09-04 13:48:00,4.95,17050.0,United Kingdom,39.6,0,0,39.6
4722,565440,47566,PARTY BUNTING,8,2011-09-04 14:06:00,4.95,12709.0,Germany,39.6,0,1,39.6
4723,565443,47566,PARTY BUNTING,4,2011-09-04 14:22:00,4.95,12567.0,France,19.8,0,1,19.8
4724,565454,47566,PARTY BUNTING,4,2011-09-04 16:08:00,4.95,17410.0,United Kingdom,19.8,0,0,19.8
4725,565457,47566,PARTY BUNTING,8,2011-09-05 09:07:00,4.95,14565.0,United Kingdom,39.6,0,0,39.6
4726,565473,47566,PARTY BUNTING,4,2011-09-05 10:27:00,4.95,16717.0,United Kingdom,19.8,0,0,19.8
4727,565475,47566,PARTY BUNTING,72,2011-09-05 10:47:00,4.15,14156.0,Ireland,298.8,0,1,298.8
4728,565585,47566,PARTY BUNTING,12,2011-09-05 13:22:00,4.95,16172.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4729,565595,47566,PARTY BUNTING,6,2011-09-05 14:13:00,4.95,13192.0,United Kingdom,29.700000000000003,0,0,29.700000000000003
4730,565598,47566,PARTY BUNTING,4,2011-09-05 14:30:00,4.95,14842.0,United Kingdom,19.8,0,0,19.8
4731,565664,47566,PARTY BUNTING,3,2011-09-05 17:36:00,4.95,13211.0,United Kingdom,14.85,0,0,14.850000000000001
4732,565672,47566,PARTY BUNTING,4,2011-09-06 09:34:00,4.95,17700.0,United Kingdom,19.8,0,0,19.8
4733,565673,47566,PARTY BUNTING,8,2011-09-06 09:45:00,4.95,14441.0,United Kingdom,39.6,0,0,39.6
4734,565741,47566,PARTY BUNTING,50,2011-09-06 12:32:00,4.15,15189.0,United Kingdom,207.50000000000003,0,0,207.50000000000003
4735,565766,47566,PARTY BUNTING,4,2011-09-06 14:23:00,4.95,17841.0,United Kingdom,19.8,0,0,19.8
4736,565838,47566,PARTY BUNTING,4,2011-09-07 11:43:00,4.95,15071.0,United Kingdom,19.8,0,0,19.8
4737,565916,47566,PARTY BUNTING,4,2011-09-07 16:00:00,4.95,14156.0,Ireland,19.8,0,1,19.8
4738,565920,47566,PARTY BUNTING,4,2011-09-08 08:56:00,4.95,15298.0,United Kingdom,19.8,0,0,19.8
4739,566073,47566,PARTY BUNTING,4,2011-09-08 19:58:00,4.95,14562.0,United Kingdom,19.8,0,0,19.8
4740,566081,47566,PARTY BUNTING,4,2011-09-09 10:09:00,4.95,16293.0,United Kingdom,19.8,0,0,19.8
4741,566190,47566,PARTY BUNTING,1,2011-09-09 13:20:00,4.95,12748.0,United Kingdom,4.95,0,0,4.95
4742,566202,47566,PARTY BUNTING,2,2011-09-09 14:22:00,4.95,15652.0,United Kingdom,9.9,0,0,9.9
4743,566247,47566,PARTY BUNTING,20,2011-09-11 12:03:00,4.95,16107.0,United Kingdom,99.0,0,0,99.0
4744,566266,47566,PARTY BUNTING,2,2011-09-11 13:22:00,4.95,17299.0,United Kingdom,9.9,0,0,9.9
4745,566279,47566,PARTY BUNTING,2,2011-09-11 14:09:00,4.95,14432.0,United Kingdom,9.9,0,0,9.9
4746,566290,47566,PARTY BUNTING,1,2011-09-11 15:24:00,4.95,14456.0,United Kingdom,4.95,0,0,4.95
4747,566294,47566,PARTY BUNTING,2,2011-09-11 15:41:00,4.95,15533.0,United Kingdom,9.9,0,0,9.9
4748,566393,47566,PARTY BUNTING,10,2011-09-12 12:45:00,4.95,13269.0,United Kingdom,49.5,0,0,49.5
4749,566403,47566,PARTY BUNTING,4,2011-09-12 13:38:00,4.95,16985.0,United Kingdom,19.8,0,0,19.8
4750,566408,47566,PARTY BUNTING,2,2011-09-12 13:43:00,4.95,16984.0,United Kingdom,9.9,0,0,9.9
4751,566438,47566,PARTY BUNTING,2,2011-09-12 15:14:00,4.95,15996.0,United Kingdom,9.9,0,0,9.9
4752,566488,47566,PARTY BUNTING,4,2011-09-13 10:16:00,4.95,12940.0,United Kingdom,19.8,0,0,19.8
4753,566520,47566,PARTY BUNTING,2,2011-09-13 11:26:00,4.95,17757.0,United Kingdom,9.9,0,0,9.9
4754,566554,47566,PARTY BUNTING,4,2011-09-13 11:39:00,4.95,13136.0,United Kingdom,19.8,0,0,19.8
4755,566575,47566,PARTY BUNTING,50,2011-09-13 13:15:00,4.15,17133.0,United Kingdom,207.50000000000003,0,0,207.50000000000003
4756,566600,47566,PARTY BUNTING,8,2011-09-13 15:41:00,4.95,13704.0,United Kingdom,39.6,0,0,39.6
4757,566607,47566,PARTY BUNTING,3,2011-09-13 16:40:00,4.95,13032.0,United Kingdom,14.85,0,0,14.850000000000001
4758,566616,47566,PARTY BUNTING,4,2011-09-14 08:35:00,4.95,12895.0,United Kingdom,19.8,0,0,19.8
4759,566624,47566,PARTY BUNTING,8,2011-09-14 09:36:00,4.95,17315.0,United Kingdom,39.6,0,0,39.6
4760,566713,47566,PARTY BUNTING,4,2011-09-14 12:05:00,4.95,15933.0,United Kingdom,19.8,0,0,19.8
4761,566731,47566,PARTY BUNTING,1,2011-09-14 13:37:00,4.95,17883.0,United Kingdom,4.95,0,0,4.95
4762,566738,47566,PARTY BUNTING,8,2011-09-14 14:28:00,4.95,14110.0,United Kingdom,39.6,0,0,39.6
4763,566771,47566,PARTY BUNTING,4,2011-09-15 09:34:00,4.95,15322.0,United Kingdom,19.8,0,0,19.8
4764,566786,47566,PARTY BUNTING,4,2011-09-15 10:29:00,4.95,13518.0,United Kingdom,19.8,0,0,19.8
4765,566786,47566,PARTY BUNTING,4,2011-09-15 10:29:00,4.95,13518.0,United Kingdom,19.8,0,0,19.8
4766,566847,47566,PARTY BUNTING,2,2011-09-15 11:57:00,4.95,15005.0,United Kingdom,9.9,0,0,9.9
4767,566867,47566,PARTY BUNTING,150,2011-09-15 12:56:00,4.15,13694.0,United Kingdom,622.5,0,0,622.5
4768,567104,47566,PARTY BUNTING,4,2011-09-16 13:33:00,4.95,15975.0,United Kingdom,19.8,0,0,19.8
4769,567154,47566,PARTY BUNTING,7,2011-09-16 16:29:00,4.95,15523.0,United Kingdom,34.65,0,0,34.65
4770,567176,47566,PARTY BUNTING,1,2011-09-18 13:40:00,4.95,15533.0,United Kingdom,4.95,0,0,4.95
4771,567179,47566,PARTY BUNTING,2,2011-09-18 14:27:00,4.95,15547.0,United Kingdom,9.9,0,0,9.9
4772,567182,47566,PARTY BUNTING,2,2011-09-18 15:21:00,4.95,13334.0,United Kingdom,9.9,0,0,9.9
4773,567183,47566,PARTY BUNTING,3,2011-09-18 15:32:00,4.95,14769.0,United Kingdom,14.85,0,0,14.850000000000001
4774,567186,47566,PARTY BUNTING,7,2011-09-18 16:04:00,4.95,17073.0,United Kingdom,34.65,0,0,34.65
4775,567334,47566,PARTY BUNTING,3,2011-09-19 14:55:00,4.95,14911.0,Ireland,14.85,0,1,14.850000000000001
4776,567343,47566,PARTY BUNTING,4,2011-09-19 15:21:00,4.95,17628.0,United Kingdom,19.8,0,0,19.8
4777,567378,47566,PARTY BUNTING,4,2011-09-20 10:01:00,4.95,14911.0,Ireland,19.8,0,1,19.8
4778,567428,47566,PARTY BUNTING,4,2011-09-20 11:35:00,4.95,14911.0,Ireland,19.8,0,1,19.8
4779,567429,47566,PARTY BUNTING,4,2011-09-20 11:39:00,4.95,17686.0,United Kingdom,19.8,0,0,19.8
4780,567631,47566,PARTY BUNTING,4,2011-09-21 13:33:00,4.95,13350.0,United Kingdom,19.8,0,0,19.8
4781,567653,47566,PARTY BUNTING,4,2011-09-21 14:35:00,4.95,12550.0,Spain,19.8,0,1,19.8
4782,567660,47566,PARTY BUNTING,4,2011-09-21 15:02:00,4.95,17731.0,United Kingdom,19.8,0,0,19.8
4783,567697,47566,PARTY BUNTING,4,2011-09-22 08:41:00,4.95,16558.0,United Kingdom,19.8,0,0,19.8
4784,567742,47566,PARTY BUNTING,4,2011-09-22 10:47:00,4.95,14261.0,United Kingdom,19.8,0,0,19.8
4785,567792,47566,PARTY BUNTING,10,2011-09-22 11:40:00,4.15,17581.0,United Kingdom,41.5,0,0,41.5
4786,567805,47566,PARTY BUNTING,7,2011-09-22 12:15:00,4.95,12854.0,United Kingdom,34.65,0,0,34.65
4787,567818,47566,PARTY BUNTING,4,2011-09-22 12:41:00,4.95,14395.0,United Kingdom,19.8,0,0,19.8
4788,567873,47566,PARTY BUNTING,4,2011-09-22 14:25:00,4.95,13055.0,United Kingdom,19.8,0,0,19.8
4789,567888,47566,PARTY BUNTING,12,2011-09-22 15:34:00,4.95,17079.0,United Kingdom,59.400000000000006,0,0,59.400000000000006
4790,567909,47566,PARTY BUNTING,4,2011-09-22 16:53:00,4.95,13012.0,United Kingdom,19.8,0,0,19.8
4791,567910,47566,PARTY BUNTING,4,2011-09-22 16:58:00,4.95,12437.0,France,19.8,0,1,19.8
4792,568059,47566,PARTY BUNTING,5,2011-09-23 12:58:00,4.95,13097.0,United Kingdom,24.75,0,0,24.75
4793,568060,47566,PARTY BUNTING,1,2011-09-23 13:11:00,4.95,14546.0,United Kingdom,4.95,0,0,4.95
4794,568104,47566,PARTY BUNTING,3,2011-09-23 15:50:00,4.95,16485.0,United Kingdom,14.85,0,0,14.850000000000001
4795,568145,47566,PARTY BUNTING,12,2011-09-25 11:30:00,4.95,12388.0,Australia,59.400000000000006,0,1,59.400000000000006
4796,568156,47566,PARTY BUNTING,2,2011-09-25 12:16:00,4.95,14367.0,United Kingdom,9.9,0,0,9.9
4797,568156,47566,PARTY BUNTING,4,2011-09-25 12:16:00,4.95,14367.0,United Kingdom,19.8,0,0,19.8
4798,568162,47566,PARTY BUNTING,8,2011-09-25 12:32:00,4.95,14194.0,United Kingdom,39.6,0,0,39.6
4799,568177,47566,PARTY BUNTING,4,2011-09-25 13:30:00,4.95,13536.0,United Kingdom,19.8,0,0,19.8
4800,568224,47566,PARTY BUNTING,2,2011-09-26 10:22:00,4.95,17377.0,United Kingdom,9.9,0,0,9.9
4801,568314,47566,PARTY BUNTING,1,2011-09-26 12:58:00,4.95,14387.0,United Kingdom,4.95,0,0,4.95
4802,568342,47566,PARTY BUNTING,4,2011-09-26 15:10:00,4.95,14473.0,United Kingdom,19.8,0,0,19.8
4803,568364,47566,PARTY BUNTING,4,2011-09-26 15:43:00,4.95,16999.0,United Kingdom,19.8,0,0,19.8
4804,568394,47566,PARTY BUNTING,4,2011-09-27 10:20:00,4.95,13314.0,United Kingdom,19.8,0,0,19.8
4805,568399,47566,PARTY BUNTING,4,2011-09-27 10:26:00,4.95,16145.0,United Kingdom,19.8,0,0,19.8
4806,568413,47566,PARTY BUNTING,7,2011-09-27 11:01:00,4.95,14818.0,United Kingdom,34.65,0,0,34.65
4807,568423,47566,PARTY BUNTING,15,2011-09-27 11:24:00,4.95,17061.0,United Kingdom,74.25,0,0,74.25
4808,568529,47566,PARTY BUNTING,4,2011-09-27 13:38:00,4.95,16181.0,United Kingdom,19.8,0,0,19.8
4809,568553,47566,PARTY BUNTING,4,2011-09-27 15:17:00,4.95,15674.0,United Kingdom,19.8,0,0,19.8
4810,568592,47566,PARTY BUNTING,4,2011-09-28 10:42:00,4.95,17469.0,United Kingdom,19.8,0,0,19.8
4811,568658,47566,PARTY BUNTING,50,2011-09-28 12:25:00,4.15,18242.0,United Kingdom,207.50000000000003,0,0,207.50000000000003
4812,568659,47566,PARTY BUNTING,4,2011-09-28 12:28:00,4.95,13516.0,United Kingdom,19.8,0,0,19.8
4813,568669,47566,PARTY BUNTING,8,2011-09-28 13:04:00,4.95,13488.0,United Kingdom,39.6,0,0,39.6
4814,568680,47566,PARTY BUNTING,4,2011-09-28 14:10:00,4.95,18265.0,United Kingdom,19.8,0,0,19.8
4815,568706,47566,PARTY BUNTING,4,2011-09-28 15:32:00,4.95,14911.0,Ireland,19.8,0,1,19.8
4816,568788,47566,PARTY BUNTING,1,2011-09-29 09:23:00,4.95,17894.0,United Kingdom,4.95,0,0,4.95
4817,568868,47566,PARTY BUNTING,4,2011-09-29 12:00:00,4.95,12957.0,United Kingdom,19.8,0,0,19.8
4818,568908,47566,PARTY BUNTING,4,2011-09-29 13:38:00,4.95,16653.0,United Kingdom,19.8,0,0,19.8
4819,568919,47566,PARTY BUNTING,3,2011-09-29 14:38:00,4.95,12937.0,United Kingdom,14.85,0,0,14.850000000000001
4820,568955,47566,PARTY BUNTING,4,2011-09-29 15:40:00,4.95,13759.0,United Kingdom,19.8,0,0,19.8
4821,568987,47566,PARTY BUNTING,8,2011-09-29 15:58:00,4.95,12709.0,Germany,39.6,0,1,39.6
4822,569005,47566,PARTY BUNTING,4,2011-09-29 18:30:00,4.95,16268.0,United Kingdom,19.8,0,0,19.8
4823,569007,47566,PARTY BUNTING,4,2011-09-29 18:51:00,4.95,17552.0,United Kingdom,19.8,0,0,19.8
4824,569011,47566,PARTY BUNTING,4,2011-09-30 08:14:00,4.95,14655.0,United Kingdom,19.8,0,0,19.8
4825,569026,47566,PARTY BUNTING,4,2011-09-30 10:18:00,4.95,16101.0,United Kingdom,19.8,0,0,19.8
4826,569105,47566,PARTY BUNTING,5,2011-09-30 12:35:00,4.95,16729.0,United Kingdom,24.75,0,0,24.75
4827,569110,47566,PARTY BUNTING,8,2011-09-30 12:44:00,4.95,17675.0,United Kingdom,39.6,0,0,39.6
4828,569132,47566,PARTY BUNTING,4,2011-09-30 13:54:00,4.95,17757.0,United Kingdom,19.8,0,0,19.8
4829,569136,47566,PARTY BUNTING,5,2011-09-30 14:41:00,4.95,15834.0,United Kingdom,24.75,0,0,24.75
4830,569213,47566,PARTY BUNTING,2,2011-10-02 12:11:00,4.95,13782.0,United Kingdom,9.9,0,0,9.9
4831,569220,47566,PARTY BUNTING,4,2011-10-02 13:26:00,4.95,16007.0,United Kingdom,19.8,0,0,19.8
4832,569224,47566,PARTY BUNTING,2,2011-10-02 14:00:00,4.95,15701.0,United Kingdom,9.9,0,0,9.9
4833,569236,47566,PARTY BUNTING,2,2011-10-02 15:49:00,4.95,14432.0,United Kingdom,9.9,0,0,9.9
4834,569242,47566,PARTY BUNTING,4,2011-10-03 09:34:00,4.95,14193.0,United Kingdom,19.8,0,0,19.8
4835,569246,47566,PARTY BUNTING,3,2011-10-03 09:57:00,10.79,14096.0,United Kingdom,32.37,0,0,32.37
4836,569250,47566,PARTY BUNTING,4,2011-10-03 10:18:00,4.95,16747.0,United Kingdom,19.8,0,0,19.8
4837,569329,47566,PARTY BUNTING,4,2011-10-03 13:03:00,4.95,17652.0,United Kingdom,19.8,0,0,19.8
4838,569336,47566,PARTY BUNTING,8,2011-10-03 14:05:00,4.95,15088.0,United Kingdom,39.6,0,0,39.6
4839,569357,47566,PARTY BUNTING,4,2011-10-03 14:52:00,4.95,15930.0,United Kingdom,19.8,0,0,19.8
4840,569403,47566,PARTY BUNTING,8,2011-10-04 09:02:00,4.95,13319.0,United Kingdom,39.6,0,0,39.6
4841,569493,47566,PARTY BUNTING,4,2011-10-04 13:35:00,4.95,13317.0,United Kingdom,19.8,0,0,19.8
4842,569519,47566,PARTY BUNTING,4,2011-10-04 14:31:00,4.95,13792.0,United Kingdom,19.8,0,0,19.8
4843,569527,47566,PARTY BUNTING,1,2011-10-04 14:53:00,4.95,12512.0,Israel,4.95,0,1,4.95
4844,569536,47566,PARTY BUNTING,4,2011-10-04 15:44:00,4.95,13269.0,United Kingdom,19.8,0,0,19.8
4845,569555,47566,PARTY BUNTING,4,2011-10-05 08:17:00,4.95,17728.0,United Kingdom,19.8,0,0,19.8
4846,569568,47566,PARTY BUNTING,4,2011-10-05 09:57:00,4.95,12700.0,France,19.8,0,1,19.8
4847,569629,47566,PARTY BUNTING,4,2011-10-05 11:37:00,4.95,15249.0,United Kingdom,19.8,0,0,19.8
4848,569637,47566,PARTY BUNTING,4,2011-10-05 12:14:00,4.95,15757.0,United Kingdom,19.8,0,0,19.8
4849,569672,47566,PARTY BUNTING,3,2011-10-05 13:58:00,4.95,17841.0,United Kingdom,14.85,0,0,14.850000000000001
4850,569680,47566,PARTY BUNTING,4,2011-10-05 14:28:00,4.95,16803.0,United Kingdom,19.8,0,0,19.8
4851,569691,47566,PARTY BUNTING,4,2011-10-05 15:09:00,4.95,18223.0,United Kingdom,19.8,0,0,19.8
