order_id,item_sku,item_name,quantity,order_date,price_per_unit,user_id,country,gmv
536531,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-01 13:23:00,2.55,15485.0,United Kingdom,204.0
536538,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2010-12-01 13:54:00,2.95,14594.0,United Kingdom,14.75
536569,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-01 15:35:00,2.95,16274.0,United Kingdom,2.95
536597,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-01 17:35:00,2.95,18011.0,United Kingdom,2.95
536633,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-02 11:20:00,2.95,14901.0,United Kingdom,29.5
536636,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,36,2010-12-02 11:23:00,2.95,15070.0,United Kingdom,106.2
536667,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-02 12:09:00,2.95,15260.0,United Kingdom,35.400000000000006
536732,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-02 12:47:00,2.95,15544.0,United Kingdom,17.700000000000003
536742,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-02 13:14:00,2.95,16916.0,United Kingdom,2.95
536769,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-02 14:47:00,2.95,17581.0,United Kingdom,53.1
536795,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-02 15:40:00,2.55,15640.0,United Kingdom,102.0
536813,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-02 16:59:00,2.95,15646.0,United Kingdom,17.700000000000003
536859,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 10:43:00,2.95,12841.0,United Kingdom,5.9
536943,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 12:11:00,2.95,17884.0,United Kingdom,5.9
536946,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-03 12:28:00,2.95,13013.0,United Kingdom,35.400000000000006
536960,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-03 12:48:00,2.95,16477.0,United Kingdom,17.700000000000003
536975,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-03 14:04:00,2.95,14911.0,EIRE,17.700000000000003
536988,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-03 15:05:00,2.95,17238.0,United Kingdom,5.9
537038,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-05 10:12:00,2.55,15465.0,United Kingdom,204.0
537047,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 11:02:00,2.95,13069.0,United Kingdom,2.95
537049,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-05 11:04:00,2.95,16241.0,United Kingdom,17.700000000000003
537057,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 11:49:00,2.95,15351.0,United Kingdom,2.95
537126,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-05 12:13:00,2.95,18118.0,United Kingdom,11.8
537128,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2010-12-05 12:15:00,2.95,12841.0,United Kingdom,14.75
537131,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-05 12:26:00,2.95,15716.0,United Kingdom,5.9
537135,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-05 12:35:00,2.95,17059.0,United Kingdom,11.8
537138,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-05 12:44:00,2.95,17211.0,United Kingdom,11.8
537141,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-05 12:57:00,2.95,15570.0,United Kingdom,29.5
537144,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,2.95
537144,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,2.95
537144,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 13:00:00,2.95,15880.0,United Kingdom,2.95
537154,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 13:05:00,2.95,15808.0,United Kingdom,2.95
537160,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-05 13:18:00,2.95,14161.0,United Kingdom,8.850000000000001
537195,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-05 13:55:00,2.95,15311.0,United Kingdom,5.9
537219,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 15:47:00,2.95,14081.0,United Kingdom,2.95
537222,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 16:00:00,2.95,14404.0,United Kingdom,2.95
537224,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 16:24:00,2.95,13174.0,United Kingdom,2.95
537224,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 16:24:00,2.95,13174.0,United Kingdom,2.95
537224,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-05 16:24:00,2.95,13174.0,United Kingdom,2.95
537225,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-05 16:41:00,2.95,12748.0,United Kingdom,5.9
537257,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-06 11:10:00,2.95,17691.0,United Kingdom,17.700000000000003
537298,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-06 11:37:00,2.95,13497.0,United Kingdom,17.700000000000003
537334,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-06 12:06:00,2.95,16719.0,United Kingdom,2.95
537335,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-06 12:15:00,2.95,15048.0,United Kingdom,2.95
537359,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-06 12:30:00,2.95,14825.0,United Kingdom,35.400000000000006
537370,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-06 12:44:00,2.95,13155.0,United Kingdom,2.95
537375,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-06 12:55:00,2.95,17019.0,United Kingdom,5.9
537382,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-06 13:13:00,2.95,16710.0,United Kingdom,17.700000000000003
537384,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-06 13:21:00,2.95,15984.0,United Kingdom,17.700000000000003
537389,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-06 13:41:00,2.95,17757.0,United Kingdom,29.5
537391,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,8,2010-12-06 13:53:00,2.95,16550.0,United Kingdom,23.6
537395,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-06 14:05:00,2.95,15356.0,United Kingdom,2.95
537397,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-06 14:19:00,2.95,16817.0,United Kingdom,35.400000000000006
537400,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-06 14:36:00,2.95,17191.0,United Kingdom,5.9
537418,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-06 15:13:00,2.95,17884.0,United Kingdom,2.95
537433,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-06 16:36:00,2.55,12913.0,United Kingdom,204.0
537441,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-06 17:26:00,2.95,13564.0,United Kingdom,11.8
537472,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-07 11:11:00,2.95,12971.0,United Kingdom,35.400000000000006
537484,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2010-12-07 11:30:00,2.55,14733.0,United Kingdom,204.0
537606,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-07 13:16:00,2.95,15002.0,United Kingdom,17.700000000000003
537608,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,15,2010-12-07 13:20:00,2.95,15024.0,United Kingdom,44.25
537614,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-07 13:29:00,2.95,16904.0,United Kingdom,8.850000000000001
537627,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-07 14:58:00,2.55,14739.0,United Kingdom,102.0
537635,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-07 15:18:00,2.95,16306.0,United Kingdom,53.1
537646,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-07 15:39:00,2.95,17591.0,United Kingdom,2.95
537693,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-08 10:45:00,2.95,12441.0,France,17.700000000000003
537762,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-08 12:01:00,2.55,16558.0,United Kingdom,102.0
537772,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-08 12:35:00,2.95,18043.0,United Kingdom,2.95
537781,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-08 12:46:00,2.95,17341.0,United Kingdom,2.95
537781,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-08 12:46:00,2.95,17341.0,United Kingdom,2.95
537829,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-08 14:46:00,2.95,15498.0,United Kingdom,53.1
537830,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2010-12-08 14:46:00,2.95,13649.0,United Kingdom,14.75
537847,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-08 15:33:00,2.95,14766.0,United Kingdom,17.700000000000003
537889,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-09 10:04:00,2.95,13319.0,United Kingdom,53.1
538053,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-09 13:34:00,2.95,15856.0,United Kingdom,17.700000000000003
538069,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-09 14:08:00,2.95,16795.0,United Kingdom,11.8
538076,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-09 14:15:00,2.95,15311.0,United Kingdom,2.95
538079,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-09 14:27:00,2.95,17671.0,United Kingdom,35.400000000000006
538086,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,8,2010-12-09 14:44:00,2.95,12872.0,United Kingdom,23.6
538107,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-09 15:21:00,2.95,12826.0,United Kingdom,17.700000000000003
538116,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-09 15:32:00,2.95,13327.0,United Kingdom,35.400000000000006
538167,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-09 18:58:00,2.55,14713.0,United Kingdom,102.0
538168,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,13,2010-12-09 19:23:00,2.95,14702.0,United Kingdom,38.35
538170,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-09 19:32:00,2.95,13969.0,United Kingdom,35.400000000000006
538187,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-10 10:27:00,2.95,16499.0,United Kingdom,35.400000000000006
538201,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 11:12:00,2.95,15723.0,United Kingdom,2.95
538201,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 11:12:00,2.95,15723.0,United Kingdom,2.95
538209,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 11:42:00,2.95,12748.0,United Kingdom,2.95
538240,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-10 12:00:00,2.55,16062.0,United Kingdom,102.0
538307,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-10 13:27:00,2.95,14667.0,United Kingdom,5.9
538312,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-10 13:48:00,2.95,16727.0,United Kingdom,11.8
538313,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:50:00,2.95,15514.0,United Kingdom,2.95
538327,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 13:58:00,2.95,15514.0,United Kingdom,2.95
538347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-10 14:54:00,2.95,17220.0,United Kingdom,17.700000000000003
538347,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 14:54:00,2.95,17220.0,United Kingdom,2.95
538361,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-10 16:36:00,2.95,17757.0,United Kingdom,17.700000000000003
538364,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-10 17:26:00,2.95,14448.0,United Kingdom,2.95
538371,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-12 11:07:00,2.95,15570.0,United Kingdom,29.5
538403,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,9,2010-12-12 11:46:00,2.95,17211.0,United Kingdom,26.55
538418,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-12 12:00:00,2.95,17372.0,United Kingdom,11.8
538419,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-12 12:01:00,2.95,16367.0,United Kingdom,2.95
538421,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-12 12:08:00,2.95,17917.0,United Kingdom,2.95
538509,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-12 13:37:00,2.95,14413.0,United Kingdom,8.850000000000001
538510,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-12 13:47:00,2.95,18004.0,United Kingdom,8.850000000000001
538514,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-12 14:27:00,2.95,15044.0,United Kingdom,2.95
538514,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,15,2010-12-12 14:27:00,2.95,15044.0,United Kingdom,44.25
538514,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-12 14:27:00,2.95,15044.0,United Kingdom,29.5
538518,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-12 16:14:00,2.95,14505.0,United Kingdom,8.850000000000001
538541,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-13 10:46:00,2.55,17428.0,United Kingdom,102.0
538567,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-13 11:23:00,2.95,13999.0,United Kingdom,35.400000000000006
538626,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2010-12-13 12:57:00,2.95,17338.0,United Kingdom,11.8
538637,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-13 13:52:00,2.95,17611.0,United Kingdom,8.850000000000001
538641,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-13 14:36:00,2.55,15640.0,United Kingdom,102.0
538659,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-13 15:36:00,2.95,14625.0,United Kingdom,35.400000000000006
538664,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-13 15:46:00,2.55,14733.0,United Kingdom,102.0
538668,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-13 16:17:00,2.55,13211.0,United Kingdom,102.0
538689,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-14 09:52:00,2.95,13050.0,United Kingdom,35.400000000000006
538744,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2010-12-14 11:26:00,2.95,15356.0,United Kingdom,5.9
538783,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2010-12-14 11:38:00,2.95,14961.0,United Kingdom,35.400000000000006
538807,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-14 12:06:00,2.95,17194.0,United Kingdom,2.95
538845,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-14 13:19:00,2.95,16531.0,United Kingdom,17.700000000000003
538991,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-15 11:53:00,2.55,17511.0,United Kingdom,102.0
538992,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,23,2010-12-15 11:56:00,2.95,15950.0,United Kingdom,67.85000000000001
538999,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-15 12:09:00,2.95,16003.0,United Kingdom,17.700000000000003
539034,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,5,2010-12-15 14:29:00,2.95,16161.0,United Kingdom,14.75
539046,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,17,2010-12-15 15:50:00,2.95,17980.0,United Kingdom,50.150000000000006
539086,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2010-12-16 09:35:00,2.95,17001.0,United Kingdom,53.1
539088,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,100,2010-12-16 09:45:00,2.55,13093.0,United Kingdom,254.99999999999997
539105,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-16 10:43:00,2.95,14825.0,United Kingdom,17.700000000000003
539259,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-16 14:32:00,2.95,13050.0,United Kingdom,17.700000000000003
539324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2010-12-16 19:51:00,2.95,14985.0,United Kingdom,2.95
539450,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2010-12-17 16:53:00,2.95,15570.0,United Kingdom,8.850000000000001
539594,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2010-12-20 13:31:00,2.55,17621.0,United Kingdom,102.0
539717,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2010-12-21 13:03:00,2.95,15208.0,United Kingdom,17.700000000000003
539723,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2010-12-21 13:49:00,2.95,14737.0,United Kingdom,29.5
544673,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-02-22 15:46:00,2.95,13421.0,United Kingdom,5.9
545288,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-03-01 11:48:00,2.95,15311.0,United Kingdom,11.8
545431,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-03-02 14:58:00,2.55,12873.0,United Kingdom,102.0
546013,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-03-08 16:38:00,2.95,16495.0,United Kingdom,2.95
547565,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-03-24 09:21:00,2.55,13035.0,United Kingdom,102.0
548715,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-04-03 15:22:00,2.95,17758.0,United Kingdom,8.850000000000001
549259,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-04-07 12:33:00,2.95,13712.0,United Kingdom,17.700000000000003
549262,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-04-07 12:38:00,2.95,14465.0,United Kingdom,2.95
549262,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-04-07 12:38:00,2.95,14465.0,United Kingdom,2.95
552642,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-05-10 13:22:00,2.95,14288.0,United Kingdom,35.400000000000006
557891,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-06-23 14:05:00,2.95,17652.0,United Kingdom,17.700000000000003
558310,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,320,2011-06-28 11:20:00,2.55,16671.0,United Kingdom,816.0
558459,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-06-29 14:20:00,2.95,15334.0,United Kingdom,2.95
558467,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2011-06-29 15:22:00,2.95,17757.0,United Kingdom,29.5
558751,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-03 11:26:00,2.95,16009.0,United Kingdom,17.700000000000003
558766,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-07-03 13:24:00,2.95,14257.0,United Kingdom,70.80000000000001
559009,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-05 12:47:00,2.95,15549.0,United Kingdom,17.700000000000003
559045,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-07-05 15:40:00,2.95,14352.0,United Kingdom,35.400000000000006
559981,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-14 11:30:00,2.95,14562.0,United Kingdom,17.700000000000003
560033,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-14 13:28:00,2.95,12388.0,Australia,17.700000000000003
560125,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-07-15 10:44:00,2.95,18118.0,United Kingdom,2.95
560360,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,18,2011-07-18 11:55:00,2.95,12744.0,Singapore,53.1
560723,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-07-20 13:53:00,2.95,16464.0,United Kingdom,2.95
560807,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-21 10:44:00,2.95,18143.0,United Kingdom,17.700000000000003
561079,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-07-24 16:12:00,2.95,13956.0,United Kingdom,5.9
561247,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-26 11:38:00,2.95,16592.0,United Kingdom,17.700000000000003
561325,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-07-26 13:46:00,2.95,17596.0,United Kingdom,11.8
561352,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-07-26 14:41:00,2.95,18094.0,United Kingdom,35.400000000000006
561502,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-27 14:14:00,2.95,14305.0,United Kingdom,17.700000000000003
561595,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-07-28 11:22:00,2.95,12853.0,United Kingdom,70.80000000000001
561645,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,120,2011-07-28 15:16:00,2.55,14911.0,EIRE,306.0
561647,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-07-28 15:20:00,2.55,13340.0,United Kingdom,102.0
561650,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-28 15:31:00,2.95,15329.0,United Kingdom,17.700000000000003
561807,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-07-29 15:02:00,2.95,17491.0,United Kingdom,17.700000000000003
561871,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-07-31 11:46:00,2.95,13018.0,United Kingdom,35.400000000000006
561873,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-07-31 11:48:00,2.55,13316.0,United Kingdom,102.0
561900,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,10,2011-07-31 15:31:00,2.95,16655.0,United Kingdom,29.5
562042,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-02 10:19:00,2.55,13075.0,United Kingdom,102.0
562101,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-02 14:04:00,2.95,13850.0,United Kingdom,17.700000000000003
562138,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-03 10:04:00,2.55,14737.0,United Kingdom,102.0
562162,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,2011-08-03 12:03:00,2.95,12841.0,United Kingdom,11.8
562374,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,120,2011-08-04 14:40:00,2.55,14911.0,EIRE,306.0
562393,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-08-04 16:17:00,2.95,18172.0,United Kingdom,70.80000000000001
562537,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-05 15:02:00,2.95,12517.0,Germany,17.700000000000003
562555,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-05 16:37:00,2.55,15671.0,United Kingdom,102.0
563061,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-08-11 15:25:00,2.95,13588.0,United Kingdom,35.400000000000006
563214,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,3,2011-08-14 12:56:00,2.95,16370.0,United Kingdom,8.850000000000001
563215,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-14 12:56:00,2.95,15683.0,United Kingdom,17.700000000000003
563555,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-08-17 13:21:00,2.95,16755.0,United Kingdom,5.9
563555,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-08-17 13:21:00,2.95,16755.0,United Kingdom,5.9
563558,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-08-17 13:40:00,2.95,14156.0,EIRE,35.400000000000006
563845,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-19 14:39:00,2.95,12991.0,United Kingdom,17.700000000000003
563909,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-08-21 12:36:00,2.95,15701.0,United Kingdom,5.9
563915,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-08-21 13:24:00,2.95,14224.0,United Kingdom,2.95
563933,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,7,2011-08-21 15:54:00,2.95,16536.0,United Kingdom,20.650000000000002
564065,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-22 15:05:00,2.95,15150.0,United Kingdom,17.700000000000003
564200,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-08-23 17:37:00,2.95,18018.0,United Kingdom,2.95
564224,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-24 09:56:00,2.95,15249.0,United Kingdom,17.700000000000003
564342,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,2011-08-24 14:53:00,2.95,16340.0,United Kingdom,5.9
564631,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-26 11:54:00,2.95,17451.0,United Kingdom,17.700000000000003
564660,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,6,2011-08-26 14:45:00,2.95,15074.0,United Kingdom,17.700000000000003
564803,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,80,2011-08-30 11:32:00,2.55,13870.0,United Kingdom,204.0
564872,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-31 10:47:00,2.55,16083.0,United Kingdom,102.0
565116,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-09-01 11:30:00,2.55,13089.0,United Kingdom,102.0
565324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-02 13:18:00,2.95,13232.0,United Kingdom,2.95
565324,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-02 13:18:00,2.95,13232.0,United Kingdom,2.95
565383,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-09-02 15:45:00,5.79,14096.0,United Kingdom,5.79
565446,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-09-04 15:19:00,2.95,16057.0,United Kingdom,35.400000000000006
565453,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-09-04 16:05:00,2.95,15136.0,United Kingdom,35.400000000000006
